root_reference,current_reference,added,replacement_added,executed,cancelled,deleted,replaced_out,remaining,balanced
72488,72488,100,0,0,0,100,0,0,1
105075,105075,100,0,0,0,100,0,0,1
76226,76226,6000,0,0,0,6000,0,0,1
76230,76230,100,0,0,0,100,0,0,1
72492,72492,100,0,0,0,100,0,0,1
72496,72496,500,0,0,0,500,0,0,1
76234,76234,200,0,0,0,200,0,0,1
76242,76242,100,0,0,0,100,0,0,1
109593,109593,100,0,0,0,100,0,0,1
109597,109597,100,0,0,0,100,0,0,1
109601,109601,100,0,0,0,100,0,0,1
109605,109605,100,0,0,0,100,0,0,1
109609,109609,300,0,0,0,300,0,0,1
109613,109613,100,0,100,0,0,0,0,1
109617,109617,100,0,0,0,100,0,0,1
76246,76246,200,0,0,0,200,0,0,1
105079,105079,62,0,0,0,62,0,0,1
105083,105083,200,0,0,0,200,0,0,1
109621,109621,200,0,0,0,200,0,0,1
109625,109625,400,0,0,300,100,0,0,1
105087,105295,200,200,0,0,200,200,0,1
109629,109629,300,0,0,0,300,0,0,1
109633,109633,200,0,0,0,200,0,0,1
109637,109637,300,0,0,0,300,0,0,1
109641,109641,200,0,0,0,200,0,0,1
72508,72508,100,0,0,0,100,0,0,1
72512,72512,100,0,0,0,100,0,0,1
109645,109645,500,0,0,400,100,0,0,1
109649,109649,400,0,0,0,400,0,0,1
72516,72516,197,0,0,84,113,0,0,1
72520,72520,700,0,0,0,700,0,0,1
109653,109653,100,0,0,0,100,0,0,1
76250,76250,100,0,0,0,100,0,0,1
76254,76254,100,0,0,0,100,0,0,1
109665,109665,200,0,0,0,200,0,0,1
109669,109669,200,0,0,0,200,0,0,1
105091,105091,200,0,0,0,200,0,0,1
105095,105095,200,0,0,0,200,0,0,1
105099,105099,431,0,0,221,210,0,0,1
109673,109673,100,0,0,0,100,0,0,1
72528,72528,38,0,0,0,38,0,0,1
105103,105103,100,0,0,0,100,0,0,1
72532,72532,100,0,0,0,100,0,0,1
109681,109681,100,0,0,0,100,0,0,1
72536,72536,200,0,0,0,200,0,0,1
109685,109685,100,0,0,0,100,0,0,1
109689,109689,355,0,0,225,130,0,0,1
76262,76262,400,0,0,200,200,0,0,1
109693,109693,1000,0,0,0,1000,0,0,1
109697,109705,500,500,0,0,500,500,0,1
105111,105111,1000,0,0,0,1000,0,0,1
109701,109701,600,0,0,500,100,0,0,1
105119,105119,700,0,0,300,400,0,0,1
109709,109709,500,0,0,0,500,0,0,1
105123,105123,500,0,0,0,500,0,0,1
105127,105127,500,0,0,0,500,0,0,1
109713,109713,300,0,0,100,200,0,0,1
105131,105131,400,0,0,200,200,0,0,1
105135,105135,500,0,0,0,500,0,0,1
105139,105139,100,0,0,0,100,0,0,1
109717,109717,500,0,0,0,500,0,0,1
105147,105147,262,0,0,0,262,0,0,1
109725,109725,100,0,0,0,100,0,0,1
109729,111377,500,2500,0,0,500,2500,0,1
72540,72540,400,0,0,0,400,0,0,1
105151,105151,3500,0,0,0,3500,0,0,1
105155,105155,800,0,0,0,800,0,0,1
105159,105159,100,0,0,0,100,0,0,1
105163,105163,636,0,0,300,336,0,0,1
105167,105167,800,0,0,0,800,0,0,1
105171,105171,900,0,0,0,900,0,0,1
72544,72544,400,0,0,0,400,0,0,1
105175,105175,800,0,0,0,800,0,0,1
105179,105179,500,0,0,0,500,0,0,1
72548,72548,600,0,0,0,600,0,0,1
105183,105183,800,0,0,0,800,0,0,1
72552,72552,500,0,0,0,500,0,0,1
72556,72556,2800,0,0,0,2800,0,0,1
72560,72560,300,0,0,0,300,0,0,1
76270,76270,300,0,0,0,300,0,0,1
109737,109737,100,0,0,0,100,0,0,1
76274,76274,900,0,0,800,100,0,0,1
109741,109741,100,0,0,0,100,0,0,1
109745,109745,400,0,0,0,400,0,0,1
105191,105191,500,0,0,0,500,0,0,1
109749,109749,500,0,0,0,500,0,0,1
109753,109753,100,0,0,0,100,0,0,1
109757,109757,500,0,0,0,500,0,0,1
109761,109985,500,2000,0,0,500,2000,0,1
105203,105403,500,500,0,0,500,500,0,1
105207,105207,1700,0,0,1500,200,0,0,1
76278,76278,1000,0,0,0,1000,0,0,1
72564,72564,500,0,0,0,500,0,0,1
105219,105219,700,0,0,0,700,0,0,1
105223,105223,400,0,0,0,400,0,0,1
76282,76282,500,0,0,0,500,0,0,1
105227,105227,900,0,0,0,900,0,0,1
72568,72648,700,700,0,0,700,700,0,1
105235,105235,20,0,0,0,20,0,0,1
105259,105259,20,0,0,0,20,0,0,1
105263,105263,100,0,0,0,100,0,0,1
105267,105267,200,0,0,0,200,0,0,1
105279,105279,800,0,0,0,800,0,0,1
105283,105283,800,0,0,0,800,0,0,1
105287,105287,800,0,0,0,800,0,0,1
76286,76286,300,0,0,0,300,0,0,1
105315,105315,200,0,0,0,200,0,0,1
105319,105559,200,200,0,0,200,200,0,1
72572,72572,100,0,0,0,100,0,0,1
72576,72576,100,0,0,0,100,0,0,1
109769,109769,200,0,0,0,200,0,0,1
109773,109773,500,0,0,0,500,0,0,1
109777,109777,400,0,0,0,400,0,0,1
109781,109781,500,0,0,0,500,0,0,1
109785,109785,200,0,0,0,200,0,0,1
72580,72580,10,0,0,0,10,0,0,1
109789,109789,300,0,0,0,300,0,0,1
109793,109793,100,0,0,0,100,0,0,1
109797,109797,100,0,0,0,100,0,0,1
105323,105323,1,0,0,0,1,0,0,1
109801,109801,3,0,0,0,3,0,0,1
109821,109821,300,0,0,0,300,0,0,1
109825,109825,100,0,0,0,100,0,0,1
109829,109829,100,0,0,0,100,0,0,1
109833,109833,100,0,0,0,100,0,0,1
109837,109837,100,0,0,0,100,0,0,1
76306,76306,300,0,0,0,300,0,0,1
72584,72584,500,0,0,300,200,0,0,1
105327,105327,100,0,0,0,100,0,0,1
76310,76310,10,0,0,0,10,0,0,1
72588,72588,1400,0,0,0,1400,0,0,1
72592,72592,300,0,0,0,300,0,0,1
105335,105335,20,0,0,0,20,0,0,1
109841,109841,100,0,0,0,100,0,0,1
109845,109845,100,0,0,0,100,0,0,1
76314,76314,500,0,0,0,500,0,0,1
72596,72596,200,0,0,0,200,0,0,1
72600,72600,400,0,0,0,400,0,0,1
109857,111001,500,500,0,0,500,500,0,1
76318,76318,8,0,0,0,8,0,0,1
105363,105363,31,0,0,0,31,0,0,1
105367,105367,95,0,0,0,95,0,0,1
105371,105371,100,0,0,0,100,0,0,1
105375,105375,100,0,0,0,100,0,0,1
76322,76578,600,600,0,0,600,600,0,1
72604,72604,400,0,0,0,400,0,0,1
72608,72608,10,0,10,0,0,0,0,1
105379,105379,700,0,0,0,700,0,0,1
105383,105383,215,0,0,115,100,0,0,1
105387,105387,200,0,0,0,200,0,0,1
109861,109861,100,0,0,0,100,0,0,1
109865,109865,20,0,0,0,20,0,0,1
105391,105391,100,0,0,0,100,0,0,1
105395,105395,100,0,0,0,100,0,0,1
72612,72612,1500,0,0,0,1500,0,0,1
109873,109873,500,0,0,100,400,0,0,1
109877,109877,133,0,0,33,100,0,0,1
109881,109881,1000,0,0,0,1000,0,0,1
109885,109885,1000,0,0,0,1000,0,0,1
76326,76326,3,0,0,0,3,0,0,1
105399,105399,1,0,0,0,1,0,0,1
109889,109889,100,0,0,0,100,0,0,1
109893,109893,100,0,0,0,100,0,0,1
72616,72616,200,0,0,0,200,0,0,1
72620,72620,200,0,0,0,200,0,0,1
109897,109897,500,0,0,0,500,0,0,1
109901,109901,500,0,0,0,500,0,0,1
109905,109905,500,0,0,0,500,0,0,1
109909,109909,741,0,0,0,741,0,0,1
105407,105407,10,0,0,0,10,0,0,1
105411,105411,100,0,0,0,100,0,0,1
105415,105415,100,0,0,0,100,0,0,1
105419,105419,100,0,0,0,100,0,0,1
105427,105427,10,0,0,0,10,0,0,1
105431,105431,10,0,0,0,10,0,0,1
105435,105435,300,0,0,0,300,0,0,1
105439,105439,200,0,0,0,200,0,0,1
105443,105443,1200,0,0,0,1200,0,0,1
72624,72624,100,0,0,0,100,0,0,1
72628,72628,100,0,0,0,100,0,0,1
109921,109921,20,0,20,0,0,0,0,1
105447,105447,400,0,0,0,400,0,0,1
109933,109933,200,0,0,100,100,0,0,1
72632,72632,2400,0,0,1900,500,0,0,1
105451,105451,1100,0,0,0,1100,0,0,1
109941,109941,100,0,0,0,100,0,0,1
109945,109945,200,0,0,0,200,0,0,1
105455,105455,500,0,0,0,500,0,0,1
105459,105459,1000,0,0,700,300,0,0,1
105463,105463,500,0,0,0,500,0,0,1
105467,105467,2000,0,0,1900,100,0,0,1
105471,105471,500,0,0,0,500,0,0,1
105475,105475,600,0,0,500,100,0,0,1
105479,105479,500,0,0,0,500,0,0,1
105483,105483,500,0,0,0,500,0,0,1
105487,105487,500,0,0,0,500,0,0,1
105491,105491,2600,0,0,2500,100,0,0,1
105495,105495,500,0,0,0,500,0,0,1
109949,109949,500,0,0,0,500,0,0,1
105499,105499,900,0,0,800,100,0,0,1
109953,109953,20,0,0,0,20,0,0,1
105511,105511,20,0,0,0,20,0,0,1
105515,105515,20,0,0,0,20,0,0,1
72636,72636,100,0,0,0,100,0,0,1
72640,72640,100,0,0,0,100,0,0,1
105519,105519,105,0,0,0,105,0,0,1
105523,105523,2,0,0,0,2,0,0,1
109973,109973,100,0,100,0,0,0,0,1
109977,109977,100,0,0,0,100,0,0,1
76330,76330,400,0,0,0,400,0,0,1
105527,105527,5,0,0,0,5,0,0,1
72644,72644,1,0,0,0,1,0,0,1
105531,105531,100,0,0,0,100,0,0,1
105535,105535,100,0,0,0,100,0,0,1
105539,105539,100,0,0,0,100,0,0,1
105543,105543,800,0,0,0,800,0,0,1
105547,105547,400,0,0,0,400,0,0,1
105551,105551,900,0,0,0,900,0,0,1
105555,105555,700,0,0,0,700,0,0,1
109989,109989,100,0,0,0,100,0,0,1
76334,76334,300,0,0,200,100,0,0,1
105563,105563,200,0,0,0,200,0,0,1
105567,105567,500,0,0,0,500,0,0,1
72656,72656,4000,0,0,0,4000,0,0,1
76338,76338,200,0,0,0,200,0,0,1
76342,76342,1,0,0,0,1,0,0,1
72660,72660,100,0,0,0,100,0,0,1
105571,105571,900,0,0,0,900,0,0,1
72664,72664,100,0,0,0,100,0,0,1
72668,72668,100,0,0,0,100,0,0,1
109997,109997,100,0,0,0,100,0,0,1
110001,110001,100,0,0,0,100,0,0,1
72672,72672,800,0,0,0,800,0,0,1
76346,76346,4000,0,0,0,4000,0,0,1
110005,110005,300,0,0,0,300,0,0,1
110009,110009,800,0,0,0,800,0,0,1
110013,110013,2,0,0,0,2,0,0,1
76350,76350,1000,0,0,0,1000,0,0,1
110017,110017,30,0,0,0,30,0,0,1
110021,110021,30,0,0,0,30,0,0,1
110025,110025,30,0,0,0,30,0,0,1
110029,110029,30,0,0,0,30,0,0,1
110033,110033,500,0,0,0,500,0,0,1
110037,110037,500,0,0,0,500,0,0,1
110041,110041,500,0,0,0,500,0,0,1
110045,110089,500,1500,0,0,500,1500,0,1
110049,110049,100,0,0,0,100,0,0,1
110057,110057,221,0,0,61,160,0,0,1
105583,105583,20,0,0,0,20,0,0,1
105591,105591,20,0,0,0,20,0,0,1
110069,110069,100,0,0,0,100,0,0,1
105595,105595,100,0,0,0,100,0,0,1
105599,105599,100,0,0,0,100,0,0,1
105603,105603,100,0,0,0,100,0,0,1
110073,110073,100,0,0,0,100,0,0,1
76354,76354,100,0,0,0,100,0,0,1
110077,110077,100,0,0,0,100,0,0,1
110081,110081,60,0,0,0,60,0,0,1
110093,110093,100,0,0,0,100,0,0,1
110097,110097,100,0,0,0,100,0,0,1
110117,110117,100,0,0,0,100,0,0,1
76358,76358,1000,0,0,0,1000,0,0,1
105607,105607,195,0,0,0,195,0,0,1
105611,105611,200,0,0,0,200,0,0,1
72676,72676,2,0,0,0,2,0,0,1
76362,76362,100,0,0,0,100,0,0,1
76366,76366,500,0,0,0,500,0,0,1
76370,76370,500,0,0,0,500,0,0,1
76374,76374,500,0,0,0,500,0,0,1
76378,76378,500,0,0,0,500,0,0,1
110129,110129,2,0,0,0,2,0,0,1
110133,110133,1500,0,0,0,1500,0,0,1
105615,105615,1146,0,0,0,1146,0,0,1
76382,76382,106,0,0,0,106,0,0,1
110149,110149,1282,0,0,0,1282,0,0,1
105623,105623,1146,0,0,0,1146,0,0,1
110169,110169,1421,0,0,628,793,0,0,1
76386,76386,106,0,0,0,106,0,0,1
110173,110173,500,0,0,0,500,0,0,1
105631,105631,500,0,0,0,500,0,0,1
105635,105635,200,0,0,0,200,0,0,1
110177,110177,597,0,0,0,597,0,0,1
110181,110181,1500,0,0,0,1500,0,0,1
105639,105639,1146,0,0,0,1146,0,0,1
72680,72680,450,0,0,0,450,0,0,1
76394,76394,100,0,0,0,100,0,0,1
72684,72684,100,0,0,0,100,0,0,1
105643,105643,100,0,0,0,100,0,0,1
110185,110185,597,0,0,0,597,0,0,1
72688,72688,450,0,0,0,450,0,0,1
105647,105647,1146,0,0,0,1146,0,0,1
105651,105651,100,0,0,0,100,0,0,1
72692,72692,60,0,0,0,60,0,0,1
110189,110189,70,0,0,0,70,0,0,1
110193,110193,597,0,0,209,388,0,0,1
105663,105663,400,0,0,0,400,0,0,1
72696,72696,450,0,0,268,182,0,0,1
110197,110197,1500,0,0,0,1500,0,0,1
105667,105667,1146,0,0,0,1146,0,0,1
105671,105671,1100,0,0,0,1100,0,0,1
76410,76410,106,0,0,0,106,0,0,1
72700,72700,318,0,0,3,315,0,0,1
72704,72704,400,0,0,0,400,0,0,1
110217,110217,1282,0,0,350,932,0,0,1
110221,110221,4,0,0,0,4,0,0,1
110225,110225,100,0,0,0,100,0,0,1
110229,110229,100,0,0,0,100,0,0,1
110233,110233,108,0,0,0,108,0,0,1
105679,105679,2000,0,0,200,1800,0,0,1
105683,105683,500,0,0,0,500,0,0,1
105687,105687,1112,0,0,751,361,0,0,1
105691,105691,1500,0,0,895,605,0,0,1
110237,110317,500,500,0,0,500,500,0,1
105695,105695,1500,0,0,1248,252,0,0,1
105699,105699,8,0,8,0,0,0,0,1
105703,105703,100,0,0,0,100,0,0,1
72708,72708,100,0,0,0,100,0,0,1
105711,105711,100,0,0,0,100,0,0,1
72712,72712,100,0,0,0,100,0,0,1
72716,72716,100,0,0,0,100,0,0,1
105715,105715,100,0,0,0,100,0,0,1
76426,76426,100,0,0,0,100,0,0,1
110241,110241,100,0,94,0,6,0,0,1
76430,76430,100,0,0,0,100,0,0,1
110245,110245,20,0,0,0,20,0,0,1
110249,110249,100,0,0,0,100,0,0,1
110253,110253,100,0,0,0,100,0,0,1
110257,110257,100,0,0,0,100,0,0,1
72720,72720,100,0,0,0,100,0,0,1
72724,72724,500,0,0,400,100,0,0,1
110273,110273,793,0,0,661,132,0,0,1
105723,105723,2600,0,0,2400,200,0,0,1
105727,105727,3000,0,0,2900,100,0,0,1
72728,72728,428,0,0,304,124,0,0,1
110277,110277,160,0,0,0,160,0,0,1
110281,110281,100,0,0,0,100,0,0,1
72732,72732,300,0,0,31,269,0,0,1
105731,105731,80,0,0,0,80,0,0,1
110289,110289,108,0,0,8,100,0,0,1
76442,76442,200,0,0,0,200,0,0,1
110293,110293,100,0,0,0,100,0,0,1
110297,110297,100,0,0,0,100,0,0,1
110301,110301,123,0,0,0,123,0,0,1
76446,76446,30,0,0,0,30,0,0,1
105735,105735,50,0,50,0,0,0,0,1
72744,72744,23,0,0,0,23,0,0,1
72748,72748,60,0,0,0,60,0,0,1
76450,80238,299,300,0,0,300,299,0,1
76454,76454,1,0,0,0,1,0,0,1
76458,76458,100,0,0,0,100,0,0,1
76462,76462,100,0,0,0,100,0,0,1
76466,76466,100,0,0,0,100,0,0,1
72752,72752,55,0,0,0,55,0,0,1
110313,110313,900,0,0,0,900,0,0,1
76470,76470,4000,0,0,0,4000,0,0,1
110321,110321,500,0,0,0,500,0,0,1
110325,110749,500,3000,0,0,500,3000,0,1
110333,110333,100,0,0,0,100,0,0,1
110345,110345,50,0,0,0,50,0,0,1
76474,76474,1700,0,0,1400,300,0,0,1
110349,110349,100,0,0,0,100,0,0,1
105751,105751,23,0,23,0,0,0,0,1
110353,110353,1,0,0,0,1,0,0,1
105759,105759,100,0,0,0,100,0,0,1
105763,105763,2500,0,0,0,2500,0,0,1
105767,105767,30,0,0,0,30,0,0,1
76478,76478,17,0,0,0,17,0,0,1
105771,105771,100,0,0,0,100,0,0,1
105775,105775,623,0,0,403,220,0,0,1
72756,72756,700,0,0,0,700,0,0,1
110357,110397,300,200,0,0,200,300,0,1
105779,105779,300,0,0,0,300,0,0,1
105783,105783,1000,0,0,0,1000,0,0,1
76482,76482,300,0,0,0,300,0,0,1
105787,105787,1000,0,0,0,1000,0,0,1
105791,105791,100,0,0,0,100,0,0,1
105795,105795,334,0,0,56,278,0,0,1
105799,105799,363,0,0,100,263,0,0,1
110373,110745,300,900,0,0,200,1000,0,1
76486,76486,800,0,0,200,600,0,0,1
105803,105803,1000,0,0,0,1000,0,0,1
76490,76490,100,0,0,0,100,0,0,1
110385,110385,100,0,0,0,100,0,0,1
105807,105807,500,0,0,0,500,0,0,1
105811,105811,700,0,0,300,400,0,0,1
76494,76494,100,0,0,0,100,0,0,1
105815,105815,347,0,0,148,199,0,0,1
72760,72760,197,0,0,0,197,0,0,1
105819,105819,100,0,0,0,100,0,0,1
105823,105823,100,0,0,0,100,0,0,1
110401,110401,100,0,0,0,100,0,0,1
110405,110405,106,0,0,6,100,0,0,1
76498,76498,100,0,0,0,100,0,0,1
76502,76502,100,0,0,0,100,0,0,1
72764,72764,100,0,0,0,100,0,0,1
110413,118337,300,600,0,0,300,600,0,1
110417,110417,100,0,0,0,100,0,0,1
110425,110425,100,0,0,0,100,0,0,1
76506,76506,1000,0,0,0,1000,0,0,1
105827,105827,135,0,0,0,135,0,0,1
76510,76510,22,0,0,0,22,0,0,1
110437,110437,61,0,0,0,61,0,0,1
76514,76514,179,0,0,65,114,0,0,1
105831,105831,334,0,0,14,320,0,0,1
105835,105835,200,0,0,0,200,0,0,1
110445,110445,426,0,0,318,108,0,0,1
110449,110449,500,0,0,0,500,0,0,1
110453,110453,1064,0,0,964,100,0,0,1
110457,110457,500,0,0,0,500,0,0,1
110461,110461,100,0,0,0,100,0,0,1
110465,110465,1062,0,0,765,297,0,0,1
110469,110469,100,0,0,0,100,0,0,1
110473,110473,600,0,0,500,100,0,0,1
110477,110477,100,0,0,0,100,0,0,1
110481,110481,100,0,0,0,100,0,0,1
110489,110489,2,0,0,0,2,0,0,1
76522,76522,1,0,0,0,1,0,0,1
105839,105839,3000,0,0,0,3000,0,0,1
105843,105843,5,0,0,0,5,0,0,1
110493,119265,700,3300,0,0,700,3300,0,1
110497,110497,800,0,0,0,800,0,0,1
105847,105847,1700,0,0,1600,100,0,0,1
105851,105851,1800,0,0,1600,200,0,0,1
105855,105855,500,0,0,0,500,0,0,1
105859,105859,500,0,0,0,500,0,0,1
105863,105863,1000,0,0,600,400,0,0,1
105867,105867,500,0,0,0,500,0,0,1
105871,105871,100,0,0,0,100,0,0,1
105875,105875,100,0,0,0,100,0,0,1
72772,72772,300,0,0,200,100,0,0,1
72776,72776,100,0,0,0,100,0,0,1
72780,72780,700,0,0,0,700,0,0,1
72788,72788,100,0,0,0,100,0,0,1
72792,72792,211,0,0,108,103,0,0,1
72796,74324,800,3100,0,0,700,3200,0,1
110505,110505,270,0,0,0,270,0,0,1
110509,110509,236,0,0,0,236,0,0,1
72804,72804,194,0,0,94,100,0,0,1
72808,72808,700,0,0,0,700,0,0,1
105887,105887,20,0,0,0,20,0,0,1
105891,105891,20,0,0,0,20,0,0,1
105899,105899,100,0,0,0,100,0,0,1
105903,105903,300,0,0,0,300,0,0,1
105907,105907,114,0,0,0,114,0,0,1
105935,105935,1,0,0,0,1,0,0,1
105939,105939,100,0,0,0,100,0,0,1
105951,105951,800,0,0,400,400,0,0,1
76530,76530,50,0,0,0,50,0,0,1
105955,105955,200,0,0,0,200,0,0,1
105959,105959,1000,0,0,0,1000,0,0,1
110533,110533,4,0,0,0,4,0,0,1
105971,105971,100,0,0,0,100,0,0,1
105975,105975,100,0,0,0,100,0,0,1
105979,105979,500,0,0,0,500,0,0,1
72816,72816,1500,0,0,0,1500,0,0,1
105983,105983,1000,0,0,0,1000,0,0,1
76534,76534,2000,0,0,0,2000,0,0,1
76538,76538,2,0,0,0,2,0,0,1
110541,110541,2,0,0,0,2,0,0,1
76542,76542,1,0,0,0,1,0,0,1
110545,110545,1,0,0,0,1,0,0,1
105987,105987,300,0,0,0,300,0,0,1
105991,105991,2,0,0,0,2,0,0,1
105995,105995,200,0,0,0,200,0,0,1
105999,105999,1,0,0,0,1,0,0,1
76550,76550,100,0,0,0,100,0,0,1
76554,76554,100,0,0,0,100,0,0,1
106003,106003,20,0,0,0,20,0,0,1
110565,110565,50,0,0,0,50,0,0,1
106007,106007,159,0,0,0,159,0,0,1
76558,76558,251,0,0,0,251,0,0,1
110573,110573,100,0,0,0,100,0,0,1
110577,110577,100,0,0,0,100,0,0,1
72820,72820,280,0,0,0,280,0,0,1
106011,106011,1000,0,0,0,1000,0,0,1
106015,106015,2,0,0,0,2,0,0,1
72824,72824,1900,0,0,1500,400,0,0,1
72828,72828,100,0,0,0,100,0,0,1
72832,72832,100,0,0,0,100,0,0,1
106019,106019,2,0,0,0,2,0,0,1
76562,76562,70,0,0,0,70,0,0,1
72836,72836,4,0,0,0,4,0,0,1
76566,76566,70,0,70,0,0,0,0,1
76570,76570,100,0,0,0,100,0,0,1
106023,106023,800,0,0,0,800,0,0,1
72840,72840,400,0,0,0,400,0,0,1
106027,106027,400,0,0,0,400,0,0,1
106031,106031,100,0,0,0,100,0,0,1
106035,106035,800,0,0,700,100,0,0,1
76582,76582,20,0,0,0,20,0,0,1
106039,106039,900,0,0,0,900,0,0,1
110589,110589,300,0,0,0,300,0,0,1
106043,106043,1700,0,0,0,1700,0,0,1
76586,76586,1300,0,0,1200,100,0,0,1
76594,76594,3000,0,0,0,3000,0,0,1
76598,76598,500,0,0,0,500,0,0,1
76602,76602,22,0,0,0,22,0,0,1
76606,76606,500,0,0,0,500,0,0,1
76614,76614,100,0,0,0,100,0,0,1
76618,76618,1300,0,0,0,1300,0,0,1
76626,76626,100,0,0,0,100,0,0,1
106047,106047,900,0,0,0,900,0,0,1
76630,76630,100,0,0,0,100,0,0,1
106051,106051,400,0,0,0,400,0,0,1
72844,73340,700,700,0,0,700,700,0,1
106055,106055,800,0,0,0,800,0,0,1
106059,106059,800,0,0,700,100,0,0,1
106063,106063,800,0,0,700,100,0,0,1
76634,76634,100,0,0,0,100,0,0,1
76638,76638,800,0,0,300,500,0,0,1
106067,106067,500,0,0,400,100,0,0,1
76642,76642,1200,0,0,0,1200,0,0,1
76646,76646,1200,0,0,1100,100,0,0,1
110605,110605,168,0,0,40,128,0,0,1
72848,72848,100,0,0,0,100,0,0,1
110609,110609,645,0,0,0,645,0,0,1
106079,106079,1146,0,0,0,1146,0,0,1
106083,106083,215,0,0,115,100,0,0,1
106087,106087,400,0,0,200,200,0,0,1
76654,76654,600,0,0,0,600,0,0,1
106091,106091,6000,0,0,5100,900,0,0,1
76658,76658,1300,0,0,0,1300,0,0,1
110617,110617,200,0,0,0,200,0,0,1
106099,106099,200,0,0,0,200,0,0,1
110621,110621,100,0,0,0,100,0,0,1
110625,110625,200,0,0,0,200,0,0,1
110637,110637,1235,0,0,139,1096,0,0,1
76662,76662,188,0,0,0,188,0,0,1
72852,72852,300,0,0,0,300,0,0,1
110641,110641,100,0,0,0,100,0,0,1
72856,72856,100,0,0,0,100,0,0,1
106111,106111,20,0,0,0,20,0,0,1
106115,106115,20,0,0,0,20,0,0,1
106119,106119,636,0,0,0,636,0,0,1
76666,76666,1200,0,0,0,1200,0,0,1
72860,72860,500,0,0,400,100,0,0,1
106123,106123,500,0,0,400,100,0,0,1
106127,106127,300,0,0,0,300,0,0,1
72864,72864,500,0,0,400,100,0,0,1
76670,76670,1000,0,0,0,1000,0,0,1
106131,106131,500,0,0,0,500,0,0,1
76678,76678,400,0,0,0,400,0,0,1
110653,110653,751,0,0,0,751,0,0,1
110657,110657,193,0,0,93,100,0,0,1
72868,72868,450,0,0,0,450,0,0,1
110661,110661,100,0,0,0,100,0,0,1
76682,76682,1300,0,0,0,1300,0,0,1
72876,72876,100,0,0,0,100,0,0,1
106135,106135,100,0,0,0,100,0,0,1
72880,72880,500,0,0,0,500,0,0,1
72884,72884,1200,0,0,0,1200,0,0,1
72888,72888,500,0,0,0,500,0,0,1
106139,106139,2200,0,0,0,2200,0,0,1
106143,106143,100,0,0,0,100,0,0,1
76686,76686,700,0,0,0,700,0,0,1
76690,76690,600,0,0,100,500,0,0,1
76694,76694,500,0,0,0,500,0,0,1
106147,106147,871,0,0,0,871,0,0,1
110665,110665,1139,0,0,281,858,0,0,1
72892,72892,507,0,0,405,102,0,0,1
106151,106151,23200,0,0,0,23200,0,0,1
72896,72896,450,0,0,0,450,0,0,1
106155,106155,1500,0,0,1293,207,0,0,1
72900,72900,400,0,0,0,400,0,0,1
72904,72916,800,1600,0,0,800,1600,0,1
76698,76698,400,0,0,100,300,0,0,1
72908,72908,131,0,0,0,131,0,0,1
106163,106163,1000,0,0,0,1000,0,0,1
110673,110673,300,0,0,0,300,0,0,1
106167,106167,500,0,0,0,500,0,0,1
106171,106171,100,0,0,0,100,0,0,1
106183,106183,500,0,0,0,500,0,0,1
72920,72920,350,0,0,189,161,0,0,1
72924,72924,262,0,0,146,116,0,0,1
72928,72928,641,0,0,0,641,0,0,1
72932,72932,694,0,0,394,300,0,0,1
72936,72936,700,0,0,0,700,0,0,1
72940,73064,700,700,0,0,700,700,0,1
72944,72944,100,0,0,0,100,0,0,1
76702,76702,1000,0,0,0,1000,0,0,1
76706,76706,200,0,0,0,200,0,0,1
72948,72948,304,0,0,0,304,0,0,1
72952,72952,377,0,0,0,377,0,0,1
110677,110677,300,0,0,0,300,0,0,1
110681,110681,300,0,0,200,100,0,0,1
110685,110685,100,0,0,0,100,0,0,1
106187,106187,1000,0,0,0,1000,0,0,1
72956,72956,500,0,0,0,500,0,0,1
72960,72960,600,0,0,0,600,0,0,1
72964,72964,800,0,0,0,800,0,0,1
106191,106191,3300,0,0,0,3300,0,0,1
76710,76710,500,0,0,0,500,0,0,1
72968,72968,600,0,0,0,600,0,0,1
72972,72972,1200,0,0,0,1200,0,0,1
76714,76714,11,0,0,0,11,0,0,1
76718,76718,100,0,0,0,100,0,0,1
76722,76722,100,0,0,0,100,0,0,1
72976,72976,200,0,0,0,200,0,0,1
106195,106195,100,0,0,0,100,0,0,1
106199,106199,100,0,0,0,100,0,0,1
106203,106203,100,0,0,0,100,0,0,1
76726,76726,1200,0,0,0,1200,0,0,1
72980,72980,572,0,0,350,222,0,0,1
72984,72984,500,0,0,0,500,0,0,1
72988,72988,525,0,0,42,483,0,0,1
72992,72992,500,0,0,0,500,0,0,1
76730,76730,1200,0,0,0,1200,0,0,1
76734,76734,100,0,0,0,100,0,0,1
110689,110689,100,0,0,0,100,0,0,1
72996,72996,7,0,0,0,7,0,0,1
73000,73000,7,0,0,0,7,0,0,1
73004,73004,12,0,0,0,12,0,0,1
73008,73008,10,0,0,0,10,0,0,1
110693,110693,2,0,0,0,2,0,0,1
76738,76738,1300,0,0,0,1300,0,0,1
76742,76742,100,0,0,0,100,0,0,1
73012,73012,500,0,0,0,500,0,0,1
73016,73016,210,0,0,0,210,0,0,1
73020,73020,210,0,210,0,0,0,0,1
76750,76750,400,0,0,0,400,0,0,1
106211,106211,871,0,0,730,141,0,0,1
73024,73024,450,0,0,152,298,0,0,1
73028,73028,450,0,0,319,131,0,0,1
110697,110697,933,0,0,0,933,0,0,1
106215,106215,10,0,0,0,10,0,0,1
76758,76758,2600,0,0,2400,200,0,0,1
